STRAATNAAM;POSTCODE6;POSTCODE4;HSNR_laag;HSNR_hoog;HSNR_aant;BUURTCODE;BUURTNAAM;WIJKCODE;WIJKNAAM;STADSDEELCODE;STADSDEELNAAM;x_rd;y_rd;latitude;longitude
Beeldbuisring;5651HE;5651.0;1;201;35.0;625;Zwaanstraat;62;Wijk Halve Maan;6;Stadsdeel Strijp;159000.24365;384417.297444;51.4488287681;5.44474624206
Beemdstraat;5653MA;5653.0;1;11;14.0;721;Genderdal;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159408.353826;382272.2185;51.4295443056;5.45059018956
Bekerakker;5625VZ;5625.0;2;46;23.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161749.25355;386729.504689;51.4695861388;5.48433633976
Bellinistraat;5653GB;5653.0;1;12;9.0;721;Genderdal;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159717.217782;381985.42705;51.4269639253;5.45502760853
Bennekelstraat;5654DC;5654.0;63;101;20.0;724;Bennekel-Oost;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;160146.6605;381350.37587;51.4212518915;5.46119308113
Bennekelstraat;5654DE;5654.0;147;201;28.0;724;Bennekel-Oost;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;160008.11855;380981.209455;51.4179348216;5.45919604777
Bennekelstraat;5654DJ;5654.0;120;132;7.0;725;Bennekel-West, Gagelbosch;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;160029.7025;381174.00873;51.4196676405;5.4595090866
Berckheydestraat;5642KT;5642.0;1;31;16.0;322;Doornakkers-Oost;32;Wijk Doornakkers;3;Stadsdeel Tongelre;164105.34255;382961.110613;51.4356801702;5.51814758712
Bereklauwlaan;5646AM;5646.0;1;15;13.0;238;Schuttersbosch;23;Wijk Putten;2;Stadsdeel Stratum;162976.1505;380409.014196;51.4127573389;5.50185057517
Bergen op Zoomstraat;5652KE;5652.0;40;78;22.0;622;Het Ven;62;Wijk Halve Maan;6;Stadsdeel Strijp;158368.348563;383281.30235;51.4386218235;5.43564525472
Bergeraclaan;5627DS;5627.0;1;31;16.0;523;Achtse Barrier-Spaaihoef;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158528.503;388549.570408;51.4859755123;5.43800160331
Bergmannstraat;5615KG;5615.0;42;76;18.0;711;Schrijversbuurt;71;Wijk Rozenknopje;7;Stadsdeel Gestel;160728.4912;382305.821768;51.4298344669;5.46957345558
Bergstraat;5611JZ;5611.0;2;48;33.0;112;Bergen;11;Wijk Centrum;1;Stadsdeel Centrum;161192.9523;383052.124763;51.436537822;5.47626527906
Berkven;5646JG;5646.0;2;44;22.0;235;Gijzenrooi;23;Wijk Putten;2;Stadsdeel Stratum;163832.91965;381289.177173;51.4206560586;5.51418787036
Bernard Clementstraat;5622DW;5622.0;1;15;12.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;;;;
Bernard Schoonbeeklaan;5626HJ;5626.0;1;10;7.0;521;Kerkdorp Acht;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;157995.196382;387364.61995;51.4753275068;5.43031335892
Bernardinopas;5624NA;5624.0;1;40;36.0;511;Driehoeksbos;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159137.42345;386955.436042;51.4716422413;5.44674954185
Bernhardplaats;5616TG;5616.0;1;83;42.0;611;Eliasterrein, Vonderkwartier;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160644.1595;383234.636797;51.4381841324;5.46837571217
Bertelmanstraat;5654KK;5654.0;1;27;14.0;725;Bennekel-West, Gagelbosch;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159238.22705;380984.82735;51.4179736646;5.44812836654
Bertelmanstraat;5654KL;5654.0;2;28;14.0;725;Bennekel-West, Gagelbosch;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159207.6193;380978.135407;51.4179137425;5.44768827848
Beryl;5629GG;5629.0;1;25;21.0;533;Blixembosch-West;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160098.343385;388375.83115;51.4844017776;5.46060035698
Besançonlaan;5627LR;5627.0;3;17;8.0;522;Achtse Barrier-Gunterslaer;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159206.3207;388536.069189;51.4858494866;5.44776010806
Bessenvlinderstraat;5641EB;5641.0;49;95;25.0;335;'t Hofke;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164234.14425;384811.401743;51.4523097007;5.52004846529
Bessie Smithlaan;5629RM;5629.0;1;5;5.0;534;Blixembosch-Oost;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160785.73405;389148.755862;51.491342664;5.47050924512
Bethaniëstraat;5625PJ;5625.0;1;16;16.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161691.5265;387348.79583;51.4751534178;5.48351732948
Bethelstraat;5625RL;5625.0;19;41;12.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161566.091585;387112.68315;51.4730325629;5.48170743647
Bethelstraat;5625RM;5625.0;2;32;16.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161579.2052;387159.633629;51.4734544309;5.48189706121
Bethlehemlaan;5625PG;5625.0;33;53;11.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161736.9456;387354.307804;51.4752024208;5.48417118644
Beuven;5645KW;5645.0;1;4;4.0;230;Puttense Dreef;23;Wijk Putten;2;Stadsdeel Stratum;164160.13265;381817.24522;51.4253974625;5.51890578694
Beuven;5645KW;5645.0;5;9;4.0;240;Riel;23;Wijk Putten;2;Stadsdeel Stratum;164160.13265;381817.24522;51.4253974625;5.51890578694
Bevelandlaan;5628LD;5628.0;2;40;20.0;531;Woenselse Heide;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160595.786713;387716.0723;51.4784667074;5.4677513722
Biarritzplein;5627LG;5627.0;1;29;20.0;522;Achtse Barrier-Gunterslaer;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159241.331819;388260.60815;51.4833732017;5.44826083696
Biesboslaan;5628AA;5628.0;2;50;25.0;531;Woenselse Heide;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160211.340376;387474.54155;51.476299368;5.46221375606
Biesterweg;5615AG;5615.0;41;69;15.0;216;Bloemenplein;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161954.857;381821.009618;51.4254628385;5.48719832928
Biesterweg;5615AH;5615.0;2;38;21.0;216;Bloemenplein;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161983.19495;381983.87415;51.4269264238;5.48760900379
Biesterweg;5615AJ;5615.0;40;88;30.0;216;Bloemenplein;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161923.15385;381803.895603;51.4253093967;5.4867421631
Biesven;5645KL;5645.0;1;19;12.0;235;Gijzenrooi;23;Wijk Putten;2;Stadsdeel Stratum;163794.176185;381579.1519;51.4232631512;5.51363811173
Bijvanckstraat;5624GH;5624.0;2;20;10.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;160021.7825;386901.277857;51.4711482264;5.45947703663
Bishorn;5624NN;5624.0;2;7;6.0;511;Driehoeksbos;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159340.61119;386736.7128;51.4696746811;5.44967124715
Bizetstraat;5653HT;5653.0;2;8;4.0;721;Genderdal;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159219.952;381491.560758;51.4225286678;5.4478717272
Blazerstraat;5616KT;5616.0;1;18;18.0;614;Schouwbroek;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;159512.015085;383252.89605;51.4383584754;5.45209335378
Bloedkoraal;5629HD;5629.0;1;21;20.0;533;Blixembosch-West;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;159907.5275;388779.947928;51.4880359378;5.45785889411
Bloemenplein;5615BC;5615.0;19;34;16.0;216;Bloemenplein;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162205.895715;381752.0786;51.4248400846;5.49080636758
Bloemfonteinstraat;5642ED;5642.0;41;69;15.0;321;Doornakkers-West;32;Wijk Doornakkers;3;Stadsdeel Tongelre;163598.4029;383490.789614;51.4404492409;5.51087008838
Bloemfonteinstraat;5642EG;5642.0;2;44;22.0;321;Doornakkers-West;32;Wijk Doornakkers;3;Stadsdeel Tongelre;163567.66965;383549.763701;51.4409798072;5.51042949444
Bloemfonteinstraat;5642EH;5642.0;46;86;21.0;321;Doornakkers-West;32;Wijk Doornakkers;3;Stadsdeel Tongelre;163519.31025;383335.817983;51.4390574556;5.50972876558
Bloklaan;5624GB;5624.0;1;27;14.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;160107.98545;386899.105475;51.471127923;5.4607176803
Blondeelpad;5623BZ;5623.0;1;19;10.0;425;Rapenland;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160860.585741;385481.0975;51.4583745998;5.47152581319
Boekweitstraat;5632KH;5632.0;1;31;16.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162641.607823;387432.08135;51.4758899368;5.49719437157
Boerhaavelaan;5644BD;5644.0;6;40;18.0;225;Eikenburg;22;Wijk Kortonjo;2;Stadsdeel Stratum;162006.88455;380671.882505;51.4151330628;5.4879235251
Boerhaavelaan;5644BE;5644.0;42;78;19.0;225;Eikenburg;22;Wijk Kortonjo;2;Stadsdeel Stratum;161982.02495;380448.086166;51.413121738;5.48756173856
Bogert;5612LX;5612.0;1;31;7.0;114;Fellenoord;11;Wijk Centrum;1;Stadsdeel Centrum;160988.828493;383901.2123;51.4441721961;5.47334411632
Bokrijkstraat;5628ZV;5628.0;13;59;24.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161058.06905;388199.482394;51.4828071175;5.47441417693
Bokrijkstraat;5628ZW;5628.0;61;109;25.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160974.002;388179.302192;51.4826266244;5.47320358948
Bokt;5633BG;5633.0;3;20;32.0;546;Bokt;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;163232.04005;389128.358098;51.4911288189;5.50573280042
Bolestein;5653JL;5653.0;50;74;13.0;731;Genderbeemd;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158691.1233;381589.948688;51.4234167636;5.44026971322
Bolognalaan;5632RL;5632.0;2;30;15.0;544;Heesterakker;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;163108.217664;388190.21675;51.4826980096;5.5039282432
Bomanshof;5611NK;5611.0;37;71;17.0;213;Elzent-Noord;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161752.1399;382453.935044;51.4311544641;5.48429578954
Bomanshof;5611NS;5611.0;247;309;31.0;213;Elzent-Noord;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161801.59425;382463.720191;51.4312418245;5.48500712491
Bondstraat;5612HX;5612.0;1;24;22.0;411;Limbeek-Noord;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160637.222295;384201.0941;51.4468713651;5.46829143167
Boostenweg;5624KG;5624.0;2;4;2.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;160439.234665;386515.15;51.4676735738;5.46547923286
Borchmolen;5612DA;5612.0;2;40;20.0;414;Woenselse Watermolen;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;161312.923312;384163.2481;51.4465240061;5.47801058788
Bordeauxlaan;5627GW;5627.0;54;114;31.0;522;Achtse Barrier-Gunterslaer;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159178.184;387929.571413;51.4803981025;5.4473477948
Borgerhoutlaan;5628TW;5628.0;1;27;14.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161365.111371;387930.74025;51.4803880983;5.47882953932
Borgerhoutlaan;5628TZ;5628.0;8;26;10.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161446.38865;387954.60599;51.480601693;5.47999999711
Borneolaan;5641AA;5641.0;2;14;10.0;335;'t Hofke;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;163210.775888;384084.572;51.4457923328;5.50530878896
Bosboomstraat;5613KE;5613.0;2;36;17.0;312;Lakerlopen;31;Wijk De Laak;3;Stadsdeel Tongelre;162842.493815;383522.5685;51.4407459244;5.4999987219
Boschdijk;5612AM;5612.0;24;42;107.0;412;Hemelrijken;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160871.155239;384035.935;51.4453844133;5.47165375728
Boschdijk;5612HB;5612.0;149;199;154.0;411;Limbeek-Noord;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160697.25545;384159.65385;51.446498268;5.46915432634
Boschdijk;5612HD;5612.0;259;293;40.0;411;Limbeek-Noord;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160410.9533;384639.316148;51.4508126173;5.46504333766
Boschdijk;5612HE;5612.0;112;142;16.0;412;Hemelrijken;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160755.6067;384160.394033;51.4465043274;5.46999370376
Boschdijk;5612HG;5612.0;144;172;40.0;412;Hemelrijken;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160658.8727;384292.46248;51.4476924275;5.46860433932
Boschdijk;5621JD;5621.0;435;487;27.0;421;Woensel-West;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160008.8133;385292.14484;51.4566843983;5.45926742994
Boschdijk;5622PA;5622.0;354;360;2.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160171.3786;385132.947165;51.4552519532;5.46160406376
Boschdijk;5622PD;5622.0;462;504;22.0;423;Barrier;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;159835.581644;385656.366;51.4599597747;5.45677999984
Boschdijk;5624CA;5624.0;558;596;19.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159626.3049;385998.971284;51.4630410975;5.45377323867
Boschdijk;5624CB;5624.0;682;714;17.0;511;Driehoeksbos;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159310.33615;386494.789316;51.4675003473;5.44923255719
Boschdijk;5624CB;5624.0;598;600;2.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159310.33615;386494.789316;51.4675003473;5.44923255719
Boschdijk;5626AG;5626.0;1111;1119;2.0;520;Kapelbeemd;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158002.05095;388463.135764;51.4852016446;5.43042143366
Boschdijk;5627AD;5627.0;946;956;6.0;522;Achtse Barrier-Gunterslaer;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158640.8565;387584.933634;51.4773040141;5.43960916059
Boschdijktunnel;5611AG;5611.0;1;1;1.0;113;Witte Dame;11;Wijk Centrum;1;Stadsdeel Centrum;161113.2152;383635.244185;51.4417801603;5.47512866798
Bosruiter;5658CM;5658.0;2;66;33.0;639;Bosrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156934.812153;384251.0209;51.4473450757;5.41503316618
Bossistraat;5653BX;5653.0;2;10;5.0;721;Genderdal;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159398.159593;381887.9967;51.4260907392;5.45043879904
Botenlaan;5652CA;5652.0;2;42;19.0;622;Het Ven;62;Wijk Halve Maan;6;Stadsdeel Strijp;159355.6852;383156.383154;51.4374921848;5.44984380026
Botterstraat;5616KJ;5616.0;1;20;20.0;614;Schouwbroek;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;159660.29361;383250.73715;51.438337861;5.45422588708
Bourgognelaan;5627KR;5627.0;45;61;9.0;522;Achtse Barrier-Gunterslaer;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159368.141128;388471.5451;51.4852682674;5.45008905648
Boutenslaan;5615CW;5615.0;2;32;7.0;217;Looiakkers;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161468.924503;381718.78525;51.4245497676;5.48020968484
Boutenslaan;5615CX;5615.0;12;30;10.0;217;Looiakkers;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161612.93385;381811.107882;51.4253779532;5.48228195214
Boutenslaan;5615KT;5615.0;36;56;107.0;711;Schrijversbuurt;71;Wijk Rozenknopje;7;Stadsdeel Gestel;160469.2498;382026.831778;51.4273292946;5.46584137287
Boutenslaan;5644TR;5644.0;1;47;24.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161808.193158;381655.47265;51.4239766725;5.48508638759
Boutenslaan;5644TT;5644.0;97;143;24.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161659.556178;381645.69465;51.4238905582;5.48294916111
Bouvigne;5653LK;5653.0;102;134;17.0;731;Genderbeemd;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158627.561627;381618.26355;51.4236716904;5.43935615213
Braambesweg;5632SB;5632.0;1;47;24.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162965.505385;387789.2064;51.4790955122;5.50186464388
Bramantestraat;5624AH;5624.0;1;43;22.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159599.5986;386311.677201;51.4658521229;5.45339303289
Brasschaatpad;5628TP;5628.0;1;35;18.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161546.752694;387857.332;51.4797261723;5.48144297155
Bredalaan;5652JA;5652.0;7;41;18.0;622;Het Ven;62;Wijk Halve Maan;6;Stadsdeel Strijp;158876.17136;383268.0717;51.4384996257;5.44294872883
Bredalaan;5652JE;5652.0;2;48;25.0;622;Het Ven;62;Wijk Halve Maan;6;Stadsdeel Strijp;158907.217321;383293.5555;51.4387284764;5.44339552083
Brederolaan;5615KJ;5615.0;50;84;18.0;711;Schrijversbuurt;71;Wijk Rozenknopje;7;Stadsdeel Gestel;160664.63285;382182.171421;51.4287236603;5.4686532179
Brederolaan;5615KK;5615.0;86;120;17.0;711;Schrijversbuurt;71;Wijk Rozenknopje;7;Stadsdeel Gestel;160620.21945;382054.563825;51.4275770822;5.46801255581
Breitnerstraat;5611TV;5611.0;2;116;65.0;211;Irisbuurt;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162256.69885;383003.748453;51.4360902788;5.49156260659
Bretagnehof;5627HZ;5627.0;15;31;17.0;522;Achtse Barrier-Gunterslaer;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159517.490685;388029.857;51.4812969084;5.4522335481
Briljant;5629HE;5629.0;1;51;26.0;533;Blixembosch-West;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160280.878962;388806.778;51.488273719;5.46323474992
Broerelaan;5615ED;5615.0;1;17;9.0;218;Elzent-Zuid;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161464.265293;382100.8834;51.4279843768;5.48014971121
Broerelaan;5615EE;5615.0;2;16;11.0;218;Elzent-Zuid;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161404.091734;382087.161;51.4278617181;5.47928423468
Brugmanstraat;5621BZ;5621.0;44;72;15.0;421;Woensel-West;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;159551.09715;385177.111288;51.4556542912;5.45268035497
Brussellaan;5628TD;5628.0;50;62;7.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161803.069;388040.674779;51.4813711325;5.48513624745
Buijs Ballotstraat;5621EK;5621.0;42;54;7.0;421;Woensel-West;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;159908.8807;385200.049922;51.4558574695;5.45782832081
Buitendreef;5629TA;5629.0;1;51;43.0;534;Blixembosch-Oost;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161782.5991;389106.935798;51.4909556141;5.48486217022
Bunderkensven;5646HD;5646.0;1;56;31.0;235;Gijzenrooi;23;Wijk Putten;2;Stadsdeel Stratum;163886.179257;380812.12325;51.4163671412;5.51494152877
Burgemeester Vogelspad;5616JK;5616.0;2;14;7.0;611;Eliasterrein, Vonderkwartier;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160437.756603;383244.3834;51.4382737734;5.4654073603
Burgemeester van Gennippad;5615KW;5615.0;1;9;5.0;711;Schrijversbuurt;71;Wijk Rozenknopje;7;Stadsdeel Gestel;160506.003103;382172.46255;51.4286379642;5.4663721142
Bussele;5641PA;5641.0;2;28;14.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164374.389228;383880.737;51.4439419625;5.52204130835
Busweg;5632PM;5632.0;2;38;19.0;544;Heesterakker;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162418.48005;388262.45864;51.4833568862;5.49400021464
Buyaard;5641LM;5641.0;35;67;17.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164672.432356;383864.97875;51.4437952775;5.52632788961
Béziershof;5627NR;5627.0;1;31;16.0;524;Achtse Barrier-Hoeven;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158934.644998;388799.67655;51.4882209284;5.44385171184
Béziershof;5627NS;5627.0;2;12;6.0;524;Achtse Barrier-Hoeven;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158954.351;388842.394416;51.4886047656;5.44413591864
Cahorslaan;5627BP;5627.0;1;59;29.0;523;Achtse Barrier-Spaaihoef;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158488.2717;387948.606858;51.4805739141;5.43741640548
Calypsostraat;5631JG;5631.0;1;27;14.0;434;Oude Gracht-West;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;162102.7921;386238.082248;51.4651645625;5.48941452987
Cameliastraat;5644CM;5644.0;1;31;16.0;221;Kerstroosplein;22;Wijk Kortonjo;2;Stadsdeel Stratum;162333.67775;380846.854349;51.4167016696;5.49262475335
Cameliastraat;5644CN;5644.0;2;34;17.0;221;Kerstroosplein;22;Wijk Kortonjo;2;Stadsdeel Stratum;162305.9955;380848.535445;51.4167171401;5.49222684777
Camphuysenstraat;5615KS;5615.0;1;9;7.0;711;Schrijversbuurt;71;Wijk Rozenknopje;7;Stadsdeel Gestel;160631.7878;381970.259001;51.4268191778;5.46817754506
Camprastraat;5653BJ;5653.0;1;7;4.0;721;Genderdal;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159353.610373;381739.96775;51.4247605008;5.44979642657
Canadastraat;5651CG;5651.0;2;28;14.0;624;Drents Dorp;62;Wijk Halve Maan;6;Stadsdeel Strijp;159328.24385;384326.641397;51.4480114619;5.44946355344
Canneshof;5627GZ;5627.0;1;26;26.0;522;Achtse Barrier-Gunterslaer;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159281.8185;387875.894865;51.4799148425;5.44883900179
Canopuslaan;5632BL;5632.0;2;34;17.0;542;Luytelaer;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162876.03055;386656.52868;51.4689155377;5.5005512629
Caspar Netscherstraat;5643VD;5643.0;2;26;13.0;232;Burghplan;23;Wijk Putten;2;Stadsdeel Stratum;163354.101913;382125.3781;51.4281796935;5.50732396282
Castorstraat;5631EK;5631.0;1;35;18.0;434;Oude Gracht-West;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;161910.900324;385622.3315;51.459632183;5.48664098625
Castorstraat;5631EL;5631.0;37;71;18.0;434;Oude Gracht-West;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;161973.569716;385593.59835;51.4593731375;5.48754215637
Castorstraat;5631EM;5631.0;73;101;15.0;434;Oude Gracht-West;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;161945.605287;385590.22565;51.4593431674;5.48713971621
Catharinaplein;5611DE;5611.0;1;93;39.0;111;Binnenstad;11;Wijk Centrum;1;Stadsdeel Centrum;161450.2667;383124.382606;51.4371844345;5.47996718455
Cavallilaan;5654BC;5654.0;75;147;36.0;724;Bennekel-Oost;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;160478.851896;381307.01515;51.4208590014;5.4659682344
Cavallilaan;5654BD;5654.0;149;221;37.0;724;Bennekel-Oost;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;160483.910376;381251.7472;51.4203621663;5.46604009735
Cellostraat;5642TG;5642.0;47;97;26.0;328;Tongelresche Akkers;32;Wijk Doornakkers;3;Stadsdeel Tongelre;164404.13565;382929.353873;51.435389811;5.52244376213
Cellostraat;5642TH;5642.0;2;34;17.0;328;Tongelresche Akkers;32;Wijk Doornakkers;3;Stadsdeel Tongelre;164349.7159;382942.590845;51.4355096994;5.52166149368
Celsiusstraat;5621BS;5621.0;1;17;9.0;421;Woensel-West;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;159611.390622;385120.67155;51.4551464822;5.45354709234
Celsiusstraat;5621BT;5621.0;2;40;21.0;421;Woensel-West;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;159601.773475;385088.2179;51.4548548461;5.45340830113
Cevenneshof;5627CM;5627.0;1;28;24.0;523;Achtse Barrier-Spaaihoef;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158913.776714;388449.61665;51.4850745101;5.44354734474
Chamonixlaan;5627KC;5627.0;102;172;36.0;524;Achtse Barrier-Hoeven;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159047.383022;388772.62125;51.4879769367;5.4454745898
Chamonixlaan;5627KE;5627.0;174;230;29.0;524;Achtse Barrier-Hoeven;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159153.672862;388916.1309;51.4892661177;5.44700663167
Chamonixlaan;5627LX;5627.0;1;39;20.0;522;Achtse Barrier-Gunterslaer;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159142.616921;388532.91905;51.4858216445;5.44684291832
Charentelaan;5627NK;5627.0;2;32;16.0;524;Achtse Barrier-Hoeven;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159193.238415;388828.69135;51.4884798608;5.44757525972
Charles Roelslaan;5644HX;5644.0;15;15;1.0;726;Gennep;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;161187.29895;380017.103339;51.409257058;5.47613064375
Chaussonstraat;5653HZ;5653.0;1;36;22.0;721;Genderdal;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159324.8111;381588.437698;51.4233986676;5.4493804923
Cherbourglaan;5627MJ;5627.0;1;35;19.0;524;Achtse Barrier-Hoeven;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159359.315598;388927.02995;51.4893625269;5.44996765761
Cherbourglaan;5627MK;5627.0;37;67;16.0;524;Achtse Barrier-Hoeven;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159357.565476;388973.4735;51.4897800049;5.44994303606
Cherubinilaan;5653CB;5653.0;1;21;11.0;721;Genderdal;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159603.000601;382162.0215;51.4285522217;5.4533876427
Chopinlaan;5653EW;5653.0;2;48;24.0;721;Genderdal;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159620.61388;381936.5137;51.4265250604;5.45363794299
Chopinlaan;5653EX;5653.0;50;96;24.0;721;Genderdal;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159466.024335;381800.2719;51.4253016746;5.45141346274
